"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"104","2_d1","Au=0",0.0580974584397821,0.0625181752956633,0.0302319789992233,0.253347614530686,0.0436770528332874,0.214994429370272,0.247406576659385,0.203850196129831,3,0.0337078651685393,2,TRUE,0,0,0,TRUE
"105","2_d1","Au=1",0.0465904530012906,0.0481849214948209,0.0225701620504803,0.0216064096713946,0.0320110299350249,0.0207370377866107,0.0443295333341735,0.0712127452160084,0,0,2,FALSE,0,0,0,TRUE
"106","2_d1","B=0",0.729534053764673,0.721984062242775,0.862072561607533,0.333050055036851,0.809345916032017,0.287996538742906,0.299488337945173,0.232490552382305,52,0.584269662921348,2,TRUE,0,0,0,TRUE
"107","2_d1","Bu=0",0.0572610522393497,0.0616477040768811,0.0296570141059706,0.037339456052823,0.0429523578031703,0.027778371392308,0.0649576807819224,0.0812179276069252,8,0.0898876404494382,2,TRUE,0,0,0,TRUE
"108","2_d1","Bu=1",0.0465904530012906,0.0391671440693308,0.0225701620504803,0.0216064096713946,0.0249987137209643,0.160497083964998,0.0443295333341735,0.178738026282626,2,0.0224719101123595,2,FALSE,0,0,0,TRUE
"109","2_d2","A=0",0.051740342716342,0.0566925025378533,0.154080760327211,0.338373704219593,0.2068185636147,0.34176033964392,0.402083477389783,0.280126128833389,21,0.221052631578947,2,TRUE,0,1,0,TRUE
"110","2_d2","Au=0",0.0484745319598244,0.0532288451205235,0.146360461843156,0.257397257521728,0.197759316272721,0.255130042617378,0.332160168088145,0.245617577654837,7,0.0736842105263158,2,TRUE,0,1,0,TRUE
"111","2_d2","Au=1",0.0417912147211433,0.0444290854987852,0.135401258852798,0.0219517780130284,0.18124040492606,0.0246082717108191,0.0595154156464479,0.0858037044367967,0,0,2,FALSE,0,1,0,TRUE
"112","2_d2","B=1",0.0417912147211433,0.0236843129873439,0.135401258852798,0.0219517780130284,0.0121692177371005,0.0183705031919815,0.0595154156464479,0.0752336032534557,4,0.0421052631578947,2,FALSE,0,1,0,TRUE
"113","2_d2","Bu=0",0.774411481160404,0.775849358558259,0.293355001271239,0.338373704219593,0.362458364147644,0.34176033964392,0.0872101075827278,0.0978588739166763,55,0.578947368421053,2,TRUE,0,1,0,TRUE
