"","X","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"434",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Au=0",0.741236686934275,"Au","Au=0"
"435",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","B",0.138623487256283,"B","B=0"
"436",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Bu=0",0.188440894462286,"Bu","Bu=0"
"437",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","A",0.230991626392768,"A","A=1"
"438",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Au=0",-0.739355414312372,"Au","Au=0"
"439",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","B",-0.141790040385729,"B","B=0"
"440",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Bu=0",-0.188185546882819,"Bu","Bu=0"
"441",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","A",-0.158935494309462,"A","A=1"
"442",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Au=0",0.505755811103155,"Au","Au=0"
"443",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","B",0.655661864901049,"B","B=0"
"444",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Bu=1",-0.153584592253962,"Bu","Bu=1"
"445",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","A",0.157970399832919,"A","A=1"
"446",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Au=0",-0.503282289997286,"Au","Au=0"
"447",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","B",-0.655434805821983,"B","B=0"
"448",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Bu=1",0.155240602947222,"Bu","Bu=1"
"449",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","A",-0.832028373749046,"A","A=1"
"450",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Au=1",-0.430708578411823,"Au","Au=1"
"451",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","B",0.0458585706002293,"B","B=0"
"452",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Bu=0",0.0611320364158916,"Bu","Bu=0"
"453",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","A",0.832165625402477,"A","A=1"
"454",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Au=1",0.430585928911022,"Au","Au=1"
"455",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","B",-0.0448705115922629,"B","B=0"
"456",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Bu=0",-0.0615686723205029,"Bu","Bu=0"
"457",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","A",-0.726654656249736,"A","A=1"
"458",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Au=1",-0.376820931430508,"Au","Au=1"
"459",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","B",0.275303581445569,"B","B=0"
"460",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Bu=1",-0.0658691659592513,"Bu","Bu=1"
"461",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","A",0.726196787919573,"A","A=1"
"462",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Au=1",0.377264624221817,"Au","Au=1"
"463",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","B",-0.275437704491723,"B","B=0"
"464",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Bu=1",0.0670095431044593,"Bu","Bu=1"
"465",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","A",-0.179048731088187,"A","A=1"
"466",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Au=0",0.573589113634616,"Au","Au=0"
"467",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","B",-0.0668754099158943,"B","B=1"
"468",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Bu=0",0.638652280621422,"Bu","Bu=0"
"469",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","A",0.180215141471629,"A","A=1"
"470",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Au=0",-0.573737602047954,"Au","Au=0"
"471",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","B",0.0673411761579002,"B","B=1"
"472",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Bu=0",-0.637068476058692,"Bu","Bu=0"
"473",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","A",-0.0489994746527013,"A","A=1"
"474",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Au=0",0.159076853129759,"Au","Au=0"
"475",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","B",-0.456208970262308,"B","B=1"
"476",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Bu=1",-0.755443349528981,"Bu","Bu=1"
"477",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","A",0.0488340274588238,"A","A=1"
"478",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Au=0",-0.159357512262699,"Au","Au=0"
"479",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","B",0.455556035202154,"B","B=1"
"480",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Bu=1",0.75517840054747,"Bu","Bu=1"
"481",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","A",-0.765213215000766,"A","A=1"
"482",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Au=1",-0.395780210542593,"Au","Au=1"
"483",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","B",-0.0271095375720981,"B","B=1"
"484",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Bu=0",0.248819161500434,"Bu","Bu=0"
"485",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","A",0.766916182814761,"A","A=1"
"486",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.394926877133493,"Au","Au=1"
"487",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","B",0.0279787829002071,"B","B=1"
"488",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Bu=0",-0.248404817502239,"Bu","Bu=0"
"489",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","A",-0.321984904773206,"A","A=1"
"490",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Au=1",-0.167104552034773,"Au","Au=1"
"491",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","B",-0.269958103866739,"B","B=1"
"492",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Bu=1",-0.449063043462259,"Bu","Bu=1"
"493",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","A",0.322606514688455,"A","A=1"
"494",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.1673314883839,"Au","Au=1"
"495",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","B",0.270125857788515,"B","B=1"
"496",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Bu=1",0.44882023244736,"Bu","Bu=1"
"497",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","A",0.0874916125992826,"A","A=0"
"498",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Au=0",0.0299221278392038,"Au","Au=0"
"499",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","B",0.0274412053567423,"B","B=0"
"500",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Bu=0",0.0364835927768615,"Bu","Bu=0"
"501",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","A",0.203705542021911,"A","A=0"
"502",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Au=0",0.0691665917696104,"Au","Au=0"
"503",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","B",0.0634854014677375,"B","B=0"
"504",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Bu=1",-0.0149784488512202,"Bu","Bu=1"
"505",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","A",0.169270850871339,"A","A=0"
"506",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Au=1",-0.00938926821997506,"Au","Au=1"
"507",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","B",0.0531277048014766,"B","B=0"
"508",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Bu=0",0.0709483466872913,"Bu","Bu=0"
"509",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","A",0.426073750349945,"A","A=0"
"510",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Au=1",-0.023694870514718,"Au","Au=1"
"511",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","B",0.133624479751122,"B","B=0"
"512",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Bu=1",-0.0315221222520472,"Bu","Bu=1"
"513",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","A",0.164040282312526,"A","A=0"
"514",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Au=0",0.0561064491059262,"Au","Au=0"
"515",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","B",-0.00729377850233709,"B","B=1"
"516",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Bu=0",0.0687649207763088,"Bu","Bu=0"
"517",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","A",0.405177032250851,"A","A=0"
"518",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Au=0",0.138360402084411,"Au","Au=0"
"519",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","B",-0.018020728551408,"B","B=1"
"520",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Bu=1",-0.0299076514567245,"Bu","Bu=1"
"521",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","A",0.346391590388222,"A","A=0"
"522",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Au=1",-0.0191802880586924,"Au","Au=1"
"523",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","B",-0.0154245326751388,"B","B=1"
"524",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Bu=0",0.144877251134,"Bu","Bu=0"
"525",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","A",0.84860176315248,"A","A=0"
"526",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Au=1",-0.0470559492867504,"Au","Au=1"
"527",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","B",-0.0376503845134592,"B","B=1"
"528",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Bu=1",-0.0629655601924136,"Bu","Bu=1"
"529",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","A",-0.0451521548654211,"A","A=1"
"530",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Au=0",0.143943515977619,"Au","Au=0"
"531",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","B",0.132064599783525,"B","B=0"
"532",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Bu=0",0.176480306512709,"Bu","Bu=0"
"533",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","A",-0.109343241103936,"A","A=1"
"534",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Au=0",0.348747076885908,"Au","Au=0"
"535",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","B",0.319413512281997,"B","B=0"
"536",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Bu=1",-0.0756058616538913,"Bu","Bu=1"
"537",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","A",-0.0950857227122263,"A","A=1"
"538",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Au=1",-0.0490717724438173,"Au","Au=1"
"539",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","B",0.277206462054344,"B","B=0"
"540",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Bu=0",0.372105966205423,"Bu","Bu=0"
"541",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","A",-0.240853944724146,"A","A=1"
"542",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Au=1",-0.124717115050201,"Au","Au=1"
"543",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","B",0.705178185592152,"B","B=0"
"544",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Bu=1",-0.166452766075384,"Bu","Bu=1"
"545",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","A",-0.0903079242473751,"A","A=1"
"546",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.28825914583863,"Au","Au=0"
"547",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0374764378779432,"B","B=1"
"548",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Bu=0",0.354503882559039,"Bu","Bu=0"
"549",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","A",0.0902511410899523,"A","A=1"
"550",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Au=0",-0.287464671468767,"Au","Au=0"
"551",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","B",0.0373852594137268,"B","B=1"
"552",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Bu=0",-0.352703067998398,"Bu","Bu=0"
"553",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","A",-0.227787353601969,"A","A=1"
"554",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.724992829539554,"Au","Au=0"
"555",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0944313068846696,"B","B=1"
"556",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Bu=1",-0.157244001829838,"Bu","Bu=1"
"557",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","A",0.227023444486983,"A","A=1"
"558",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Au=0",-0.72606609364337,"Au","Au=0"
"559",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","B",0.0943332672978874,"B","B=1"
"560",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Bu=1",0.156639470767161,"Bu","Bu=1"
"561",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","A",-0.194662769210818,"A","A=1"
"562",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Au=1",-0.100976054019976,"Au","Au=1"
"563",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","B",-0.0809255699826752,"B","B=1"
"564",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Bu=0",0.763544643227017,"Bu","Bu=0"
"565",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","A",0.1946375490783,"A","A=1"
"566",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Au=1",0.100495932487316,"Au","Au=1"
"567",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","B",0.0811504060738033,"B","B=1"
"568",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Bu=0",-0.764522245088152,"Bu","Bu=0"
"569",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","A",-0.647323230190901,"A","A=1"
"570",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Au=1",-0.334447165431867,"Au","Au=1"
"571",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","B",-0.267909443201646,"B","B=1"
"572",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Bu=1",-0.446676834475587,"Bu","Bu=1"
"573",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","A",0.646070794090474,"A","A=1"
"574",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Au=1",0.334589688655971,"Au","Au=1"
"575",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","B",0.26946822447318,"B","B=1"
"576",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Bu=1",0.44740849183589,"Bu","Bu=1"
