"","A","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","mA","mAu","mB","mBu","cfsA","cfaAu","cfsB","cfsBu","Sum","run"
"742",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.0221699876406968,-0.276811151264134,0.200797500935512,-0.85008001150634,15085,2977,14903,24126,22577,6
"743",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,-0.00360911044967624,0.0745988131075966,-0.82437136969849,-0.498473312690865,14855,2983,14936,5990,19456,6
"744",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00282622215122192,-0.0728887595322733,0.826994372380989,0.490554930832593,15004,3042,14863,5816,80704,6
"745",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,-0.451551648984784,-0.656203370714568,-0.0700820155628605,0.299830095721188,14988,26971,15102,24293,30083,6
"746",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.4555251148702,0.653922896365091,0.071990590364794,-0.298813452108338,14875,26957,14908,24085,69834,6
"747",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,-0.200295065752608,-0.280849855594325,-0.484319812503783,-0.279245206309019,15102,27003,14973,5962,7550,6
"748",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.199953855579038,0.281030671622421,0.474745144201857,0.293516007184187,14943,27021,15032,5996,92361,6
"749",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0272707514508485,0.0648150638209361,0.0272546156436934,0.0203617811766142,14881,3002,14896,23873,99987,6
"750",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.0648292816807808,0.155982829234685,0.0643909227946269,-0.00680495981969209,14808,2915,14980,5961,99927,6
"751",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.145935034353616,-0.0374480996694675,0.147160394195697,0.110182125519042,15088,27038,14875,23764,99623,6
"752",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.297601543021311,-0.0749190492674742,0.293814801244375,-0.0317164441587759,14807,26720,15133,6134,98484,6
"753",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,2,0.0741563469128645,0.179706775501417,-0.0132324043345698,0.0558635258050028,15138,2948,15146,23916,99902,6
"754",0,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,2,0.138888518095269,0.332871316155823,-0.0243129982723808,-0.0148311760958226,15028,2987,14768,6057,99660,6
"755",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,2,0.356412242580225,-0.0908306031567663,-0.0626769707852211,0.263315226028535,14824,27176,15088,24177,97837,6
"756",0,1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,2,0.732764199996382,-0.188177706894902,-0.129442228031291,-0.0779687200905745,15072,27093,14954,5997,91300,6
"757",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,2,-0.0119284490599741,0.162012423743937,0.0671254914365124,0.0502078697846838,15090,2960,15088,24105,99920,6
"758",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,2,-0.0257175446130916,0.351714927055032,0.146502045951904,-0.0154660265159357,14945,2953,14921,5975,99625,6
"759",1,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,2,-0.0631096907469335,-0.0910946823593274,0.357147133823676,0.268022491371292,15066,26985,14968,23813,97804,6
"760",1,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,2,-0.131875828905364,-0.189512258116406,0.737562124766437,-0.0798855481427843,15121,26895,15215,6136,91106,6
"761",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,2,-0.0300445842953663,0.416439222051245,-0.0301501086213144,0.127514227376207,14873,2893,14962,24113,99486,6
"762",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,2,0.0307798873569147,-0.41713476144343,0.0309660404116225,-0.129998058381036,14952,3004,15106,24178,536,6
"763",1,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,2,-0.0614930586119374,0.820355810577457,-0.0615316397718167,-0.0370859425837898,14999,3086,15015,6031,97902,6
"764",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.060269759240143,-0.821896919040464,0.0602650067806762,0.0368416429234628,14903,2979,14901,6142,2032,6
"765",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,-0.161095034901709,-0.232418955529066,-0.160831450520856,0.675074575894459,15127,27060,15085,24214,87290,6
"766",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.159228238509805,0.230502898518127,0.158011008688667,-0.676220875834069,15034,27050,14839,23859,12533,6
"767",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,-0.416438102936864,-0.605335121392824,-0.41656917404841,-0.25213256301471,14940,27067,14948,6049,50318,6
"768",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.416244080968806,0.602801707264368,0.417961425033947,0.2498358398148,14949,26934,15054,5955,49641,6
"769",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0527125217341492,0.116543403542954,0.431267047791235,0.325274643828667,14928,3040,15174,23829,95996,7
"770",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0235221063317943,0.0578162520118981,0.949277012036437,-0.100120544665067,15003,2979,15156,5859,85375,7
"771",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.722460213267257,-0.185018237023399,0.218294462502228,0.161416330181903,15014,27020,15061,23859,85908,7
"772",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.527488311696403,-0.135080057112344,0.703149146362893,-0.0771645314892001,15030,26971,14965,6020,76510,7
"773",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0183278320122948,0.0499969180592659,-0.210466527577122,0.892154032856662,15071,3041,14829,24104,79090,7
"774",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,-0.0176086645125681,-0.0539479480961604,0.21119293675938,-0.890777398989028,14813,3082,15169,24053,20787,7
"775",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00818753760098926,0.0117918802276735,-0.834213180697339,-0.50233597396329,14960,3101,15010,6009,20053,7
"776",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,0.00156008470789389,-0.00978488171476018,0.836789267510878,0.501084234362028,14713,3049,14934,5921,80120,7
"777",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.459818192701652,-0.119674585510249,-0.167062862143366,0.710303529500069,14947,26904,14860,23784,71000,7
"778",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,-0.458414801049918,0.116569059059887,0.163991159757771,-0.709116865037135,15107,27290,15025,23691,28924,7
"779",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.136936824976812,-0.0312660597201015,-0.777335847754044,-0.47365692122258,15023,27131,15026,6127,17987,7
"780",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,-0.136547571839063,0.0418100382233348,0.777937864432062,0.470129482251649,14982,27016,14990,6075,82032,7
"781",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,-0.0425083410655412,0.590724313889885,0.351634412883149,0.260543959680581,15005,2990,14906,24168,93859,7
"782",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0408989193865849,-0.575544060227273,-0.355084119958416,-0.26829776643934,15050,2895,15016,23987,6051,7
"783",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,-0.0246287948582523,0.332784091846122,0.884987214198219,-0.0955734574631051,14987,2993,14946,6019,83814,7
"784",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0251118404779256,-0.335511668728112,-0.88734510332287,0.0924218243306532,15070,2945,15005,5943,16310,7
"785",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,-0.52074560437316,-0.756502255938817,0.0631261370799819,0.0508147313320673,14899,27074,14840,23933,36604,7
"786",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.52092690772649,0.75804888159837,-0.0707076920028652,-0.0560882467930162,14977,27069,14944,24008,63331,7
"787",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,-0.47802091414284,-0.692121831922768,0.272243102400446,-0.0268126146340254,15037,26884,15007,5981,32506,7
"788",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.475197830785978,0.694608072156286,-0.271869214184195,0.0301247824211607,15069,27159,14871,6061,67176,7
"789",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,-0.0238126848724971,0.278118573783823,-0.201009118285347,0.846523730638901,15111,3068,14970,24129,77437,7
"790",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.01759226627578,-0.272032623429682,0.200090714412916,-0.851583136051161,14929,2926,14856,23988,22402,7
"791",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,-0.0077375749270499,0.0736223557625951,-0.825780697306957,-0.498290750894505,14996,2937,14918,6027,19489,7
"792",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00932195203386932,-0.0731132961557683,0.824031854212128,0.496037060543378,15214,2986,15106,6055,80315,7
"793",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,-0.452812402804486,-0.650072518620967,-0.0651897093221342,0.301322282558529,15031,26880,15168,24237,30000,7
"794",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.449140804946591,0.658440000854762,0.0642684934817424,-0.302634560927374,14741,26718,14818,24023,70207,7
"795",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,-0.202810776224952,-0.283535285537406,-0.477816621326591,-0.289498447292496,14878,27118,14888,6194,7629,7
"796",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.195853193290814,0.289729129411061,0.483316471227484,0.285014875698821,15134,26896,15081,5952,92378,7
"797",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0327681846226933,0.0775121983590599,0.0327093201979173,0.0245729898580258,15037,3066,15083,23938,99981,7
"798",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.0600251055845318,0.144821764360696,0.0599896090445027,-0.00634166487607105,14891,2918,14906,5997,99937,7
"799",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.150838682018379,-0.0383967207544892,0.151727713529358,0.112497836909113,14971,26902,14822,24043,99601,7
"800",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.296647586688672,-0.0757894671559535,0.299470369943717,-0.0321741698089695,15159,26757,14917,6177,98452,7
"801",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,2,0.0692118464977457,0.164787250829602,-0.012245678087565,0.0518341751662904,14930,3003,15137,23833,99916,7
"802",0,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,2,0.149757448360008,0.356469906084208,-0.026285914065119,-0.0157209532535429,14928,3004,14935,5909,99608,7
"803",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,2,0.363744377206414,-0.0915918566069911,-0.0633818998096634,0.26879156079898,14727,26854,14952,24028,97766,7
"804",0,1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,2,0.73498217243371,-0.189259249066642,-0.130698041623429,-0.0772915229569407,14998,27315,15198,5898,91298,7
"805",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,2,-0.0127441450769888,0.171319185308261,0.071739381523315,0.0541873224273452,14993,3042,15177,23874,99908,7
"806",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,2,-0.0256740100162083,0.343643447525199,0.145243357698487,-0.0154122958961493,14936,3081,15107,5951,99626,7
"807",1,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,2,-0.0642683017330529,-0.0930186922673314,0.363588532109092,0.272173977378227,15046,27061,14996,23944,97721,7
"808",1,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,2,-0.130029895186598,-0.188915102838085,0.73910363920762,-0.0780379609954324,15031,27188,14891,5990,91276,7
"809",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,2,-0.0301532498296403,0.412245265755873,-0.0299294170697544,0.126563587636866,15192,2900,15001,24062,99495,7
"810",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,2,0.0318829460091567,-0.435355391000151,0.0321188888667559,-0.135530961343205,14905,2971,15093,24009,577,7
"811",1,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,2,-0.0594250942543223,0.807265040726035,-0.060073701050664,-0.0353821097161157,14874,3008,15151,5833,98019,7
"812",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.0613780718947,-0.82115860532835,0.0604432850788424,0.0365985976285633,15133,3038,14743,5962,2069,7
"813",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,-0.160568233229257,-0.232426739168965,-0.160216423686033,0.680342708581534,15050,27072,14994,23920,87296,7
"814",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.159474674916801,0.231338289625158,0.159117570938715,-0.677355156819488,14976,27042,14919,23937,12617,7
"815",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,-0.417440071941416,-0.603335895195086,-0.415082286127368,-0.248969835741074,15017,26961,14873,5914,50349,7
"816",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.416887321593132,0.602829205579746,0.415439947448229,0.249346767513056,15109,27122,15020,5986,49405,7
"817",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0548351705640908,0.134633631149711,0.42680954939867,0.32054650619616,14828,2973,14933,23789,96036,8
"818",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0274850264056727,0.0659782368415601,0.948276105629499,-0.0994456020733171,14937,3084,14888,6019,85637,8
"819",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.72117555014965,-0.183023961185376,0.21958245531599,0.167846512022575,15047,27028,15216,23857,85751,8
"820",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.53142060112844,-0.137462050687779,0.701881384869335,-0.0753272771918388,14990,26890,14899,6020,76582,8
"821",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0199454245745831,0.051085705518827,-0.210295415400504,0.891370806954426,14962,2950,15146,23858,79380,8
"822",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,-0.0181389021361133,-0.04786708027935,0.212311056707301,-0.891765829807654,14809,2974,15101,24092,20867,8
"823",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00742255994161791,0.0116170625389507,-0.834057869288122,-0.504415397105322,14959,2954,14898,6025,19960,8
"824",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,-0.0118884679762418,-0.0153729065479233,0.835798079793929,0.50241662425535,14914,3027,14991,5977,80037,8
"825",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.453501690306112,-0.111684678352818,-0.164735146546942,0.713527691043268,14876,27207,15062,23915,71035,8
"826",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,-0.459924205031242,0.120009669781547,0.16578399280745,-0.712237485411185,14979,26863,14820,24047,29264,8
"827",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.135683911804794,-0.0369913414605893,-0.779994106502405,-0.469781683959798,14932,27008,14991,6010,17854,8
"828",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,-0.138175807728241,0.0372084002789163,0.778096014597053,0.472349522981328,15145,27139,15074,6017,82055,8
"829",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,-0.0424553634098034,0.58727510323491,0.347511316812291,0.259432578447821,14965,2944,14861,23957,94043,8
"830",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.040459683373243,-0.583085851610631,-0.351308421036278,-0.261983859741842,15033,2988,15148,23884,6052,8
"831",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,-0.0298331066212784,0.338847690808719,0.884488750853504,-0.09436050304122,15194,3032,15150,6076,83595,8
"832",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0290951592585427,-0.335828753744254,-0.887803742164312,0.0953143589123753,15117,2940,15078,5995,16391,8
"833",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,-0.525752370771157,-0.752127925080677,0.0630967254460859,0.051182448708304,15106,26858,15005,24099,36486,8
"834",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.515756013680793,0.757428436793636,-0.066134479182504,-0.0552946389501939,14807,27243,15056,23845,63457,8
"835",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,-0.480417165234854,-0.691651691695222,0.272255041843511,-0.0211315494827569,15039,26890,14911,5949,32589,8
"836",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.474855224561624,0.693199331362149,-0.273639581727831,0.0259930986452138,14992,26992,15081,5870,67384,8
"837",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,-0.0138956908276725,0.275015627863404,-0.198480367759629,0.847514852670402,15179,2971,14730,23994,77588,8
"838",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.0171137008889272,-0.275291651747582,0.198552409647492,-0.846658651249394,14988,3000,14933,23861,22238,8
"839",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,-0.0106757794178517,0.0738540282354297,-0.827083005186351,-0.48994787071367,14980,3066,15276,6029,19814,8
"840",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.0073616776473903,-0.0729970372387203,0.821630644413673,0.497071935960601,14996,3054,14962,6099,80351,8
"841",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,-0.45193019565695,-0.653735990958567,-0.0668674647988864,0.300505927179362,15104,26975,15058,23986,30284,8
"842",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.453527577662032,0.657598957257353,0.0729980290057848,-0.297488992726166,15080,26947,15018,23787,69594,8
"843",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,-0.199326357205405,-0.285021684029385,-0.489139731135566,-0.277393455588573,14857,27029,15019,5971,7639,8
"844",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.202061515782965,0.28423118107455,0.476819963527682,0.282256309951355,14957,26880,15149,6060,92413,8
"845",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0351249170710602,0.0863743271285997,0.0353564316891068,0.0262871062921404,15136,2865,14968,24153,99978,8
"846",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.0563591780690988,0.136078819130897,0.0564322470475057,-0.0059170138742219,14995,2937,14962,5881,99944,8
"847",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.151387090657585,-0.0390294690134095,0.153358230271592,0.114144319413836,15228,27008,14897,24011,99590,8
"848",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.302309429425474,-0.0772413205564013,0.300810621831146,-0.032193932481296,14974,27044,15101,6050,98416,8
"849",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,2,0.0742599637262175,0.178164898759616,-0.0130137316381493,0.0554206536440017,14971,2968,14852,24019,99903,8
"850",0,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,2,0.143495438367717,0.33816802253824,-0.0253311226978002,-0.0151254981587061,15104,3104,14905,5878,99635,8
"851",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,2,0.363173426811011,-0.0930582746473156,-0.0644205413363894,0.27085359657401,14985,27140,15147,24064,97728,8
"852",0,1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,2,0.732815878852077,-0.186936557414785,-0.129081172647365,-0.0773846258791103,14917,27069,15036,5980,91395,8
"853",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,2,-0.0126791055497313,0.169666979796215,0.0720660325079887,0.0537365332915738,15002,3067,14921,23979,99909,8
"854",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,2,-0.0243827488549815,0.333877520615921,0.137274561815296,-0.0145113985004759,15106,2910,15060,5929,99667,8
"855",1,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,2,-0.0637764351980411,-0.0921051385677125,0.361316648231567,0.268384519843244,15052,26984,14954,24167,97756,8
"856",1,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,2,-0.130015917064816,-0.189933149022744,0.73815245360377,-0.0780465067121198,14912,27220,15040,5940,91203,8
"857",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,2,-0.030123479693564,0.405301580946891,-0.0299556615576832,0.127978485022275,15141,3003,14998,23694,99494,8
"858",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,2,0.0309401024112283,-0.417601794586763,0.0313842067886057,-0.131365787420573,14848,3052,15212,24135,546,8
"859",1,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,2,-0.0612368487073168,0.828662522297075,-0.0608429308811107,-0.0365693105996692,15131,2972,14966,5978,97940,8
"860",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.0607644660854205,-0.821348156751035,0.0611458510989576,0.0366028127898632,14858,3041,15017,5955,2072,8
"861",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,-0.1599296134996,-0.232250122667529,-0.160342679064465,0.678063484377604,15029,27167,15095,23927,87366,8
"862",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.159505790517567,0.23059257302275,0.158597556660868,-0.67716031160289,14996,26938,14851,23926,12604,8
"863",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,-0.416271826631912,-0.603523436874569,-0.414616188053638,-0.251331458187196,14939,26963,14838,6017,50336,8
"864",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.416564870605859,0.603737032766054,0.418128601176054,0.24579336624931,15039,27104,15135,5805,49503,8
"865",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0500237642062643,0.119811663671047,0.437094476146197,0.325909035827688,14912,2965,14897,23957,95972,9
"866",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0257570915683541,0.0647410663849292,0.949705401868762,-0.0999555278745453,15016,3018,15107,5916,85345,9
"867",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.719016823651577,-0.182520287945826,0.223114739754114,0.166085154940391,14916,26985,15105,24077,85773,9
"868",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.528541757745575,-0.138611433749748,0.70548821981051,-0.0814270899026852,14916,27006,14883,6027,76660,9
"869",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0207996066508095,0.044337118421939,-0.212735188213574,0.891960646006778,15025,2989,15224,24003,79289,9
